step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,meas_x,meas_y,meas_z
1139,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1140,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1141,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1142,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1143,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1144,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1145,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1146,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1147,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1148,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1149,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1150,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1151,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1152,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1153,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1154,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1155,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1156,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1157,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1158,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1159,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1160,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1161,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1162,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1163,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1164,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1165,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1166,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1167,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1168,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1169,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1170,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1171,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1172,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1173,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1174,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1175,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1176,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1177,8,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1178,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1179,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1180,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1181,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1182,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1183,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1184,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1185,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1186,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1187,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1188,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1189,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1190,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1191,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1192,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1193,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1194,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1195,8,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1196,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1197,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1198,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1199,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1200,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1201,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1202,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1203,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1204,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1205,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1206,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1207,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1208,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1209,8,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1210,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1211,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1212,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1213,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1214,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1215,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1216,8,0,0,0.000,-0.032,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1217,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1218,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1219,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1220,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1221,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1222,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1223,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1224,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1225,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1226,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1227,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1228,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1229,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1230,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1231,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1232,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1233,8,0,0,0.000,-0.039,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
