step,ep,r1,l1,raw_ly,raw_lx,raw_r2,raw_l2,r2_ready,l2_ready,act0,act1,act2,contact,progress,paused,shielded,meas_x,meas_y,meas_z
1217,7,0,0,0.000,-0.016,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1218,7,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1219,7,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1220,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1221,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1222,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1223,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1224,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1225,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1226,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1227,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1228,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1229,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1230,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1231,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1232,7,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2517,-0.0150,0.0543
1233,8,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.059,0,0,0.2496,-0.0053,0.0621
1234,8,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.118,0,0,0.2498,-0.0058,0.0614
1235,8,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.176,0,0,0.2498,-0.0060,0.0613
1236,8,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.235,0,0,0.2497,-0.0060,0.0611
1237,8,0,0,0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.294,0,0,0.2497,-0.0058,0.0608
1238,8,0,0,0.031,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.353,0,0,0.2496,-0.0058,0.0606
1239,8,0,0,-0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.412,0,0,0.2496,-0.0057,0.0604
1240,8,0,0,-0.008,-0.047,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.471,0,0,0.2495,-0.0055,0.0601
1241,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,0.529,0,0,0.2494,-0.0054,0.0598
1242,8,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.588,0,0,0.2494,-0.0053,0.0596
1243,8,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.647,0,0,0.2493,-0.0052,0.0594
1244,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.706,0,0,0.2493,-0.0051,0.0591
1245,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.765,0,0,0.2492,-0.0050,0.0588
1246,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.824,0,0,0.2491,-0.0049,0.0586
1247,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.882,0,0,0.2491,-0.0048,0.0583
1248,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.941,0,0,0.2490,-0.0047,0.0581
1249,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0578
1250,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1251,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0576
1252,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0576
1253,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1254,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1255,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1256,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1257,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1258,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1259,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1260,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1261,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1262,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1263,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1264,8,1,0,0.008,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1265,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1266,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1267,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1268,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1269,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1270,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1271,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1272,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1273,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1274,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1275,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1276,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1277,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1278,8,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1279,8,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1280,8,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1281,8,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1282,8,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2489,-0.0045,0.0576
1283,8,1,1,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.2489,-0.0045,0.0576
1284,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.2493,-0.0050,0.0618
1285,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.2490,-0.0044,0.0581
1286,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0568
1287,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0571
1288,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0573
1289,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1290,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1291,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1292,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1293,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1294,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1295,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1296,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1297,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1298,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1299,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1300,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1301,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1302,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1303,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1304,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1305,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1306,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1307,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1308,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1309,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1310,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1311,9,0,0,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1312,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1313,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1314,9,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1315,9,1,1,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.2490,-0.0046,0.0573
1316,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.2494,-0.0048,0.0620
1317,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.2490,-0.0044,0.0579
1318,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0047,0.0567
1319,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0571
1320,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1321,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1322,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1323,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1324,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1325,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1326,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1327,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1328,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1329,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1330,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0046,0.0573
1331,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1332,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1333,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1334,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1335,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1336,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1337,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1338,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1339,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1340,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1341,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1342,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1343,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1344,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1345,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1346,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1347,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1348,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1349,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1350,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1351,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1352,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1353,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1354,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1355,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1356,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1357,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1358,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1359,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1360,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1361,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1362,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1363,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1364,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1365,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1366,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1367,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1368,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1369,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1370,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1371,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1372,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1373,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1374,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1375,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1376,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1377,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1378,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1379,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1380,10,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1381,10,1,1,0.016,-0.055,-1.000,-1.000,1,1,0.000,0.000,0.000,1,1.000,1,1,0.2491,-0.0046,0.0573
1382,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.333,0,0,0.2493,-0.0050,0.0617
1383,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,0.667,0,0,0.2490,-0.0043,0.0576
1384,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0569
1385,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0572
1386,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0045,0.0573
1387,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1388,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2492,-0.0046,0.0573
1389,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1390,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1391,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1392,11,1,0,0.016,-0.055,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1393,11,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1394,11,1,0,0.016,-0.047,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1395,11,1,0,0.016,-0.032,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0573
1396,11,1,0,0.016,-0.032,-0.827,-1.000,1,1,-0.000,0.000,0.007,0,1.000,0,0,0.2491,-0.0046,0.0573
1397,11,1,0,0.016,-0.032,0.362,-1.000,1,1,-0.000,0.000,0.653,0,1.000,0,0,0.2491,-0.0046,0.0574
1398,11,1,0,0.008,-0.032,1.000,-1.000,1,1,-0.000,0.000,1.000,0,1.000,0,0,0.2492,-0.0046,0.0580
1399,11,1,0,0.008,-0.039,1.000,-1.000,1,1,-0.000,0.000,1.000,0,1.000,0,0,0.2493,-0.0047,0.0592
1400,11,1,0,0.008,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2494,-0.0046,0.0603
1401,11,1,0,0.008,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2493,-0.0046,0.0604
1402,11,1,0,0.008,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2493,-0.0046,0.0603
1403,11,1,0,0.000,-0.039,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2493,-0.0045,0.0601
1404,11,1,0,0.008,-0.039,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2491,-0.0046,0.0590
1405,11,1,0,0.016,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2490,-0.0045,0.0580
1406,11,1,0,0.024,-0.039,-1.000,-1.000,1,1,-0.000,0.000,0.000,0,1.000,0,0,0.2491,-0.0046,0.0580
1407,11,1,0,0.024,-0.039,-1.000,0.110,1,1,-0.000,0.000,-0.516,0,1.000,0,0,0.2490,-0.0046,0.0580
1408,11,1,0,0.000,-0.039,-1.000,1.000,1,1,-0.000,0.000,-1.000,0,1.000,0,0,0.2490,-0.0046,0.0575
1409,11,1,0,0.024,0.016,-1.000,0.339,1,1,-0.000,0.000,-0.641,0,1.000,0,0,0.2488,-0.0044,0.0564
1410,11,1,0,0.031,0.055,-1.000,-0.142,1,1,-0.000,0.000,-0.379,0,1.000,0,0,0.2490,-0.0045,0.0558
1411,11,1,0,0.024,0.071,-1.000,0.496,1,1,-0.000,0.000,-0.726,0,1.000,0,0,0.2490,-0.0046,0.0556
1412,11,1,0,0.024,0.071,-1.000,0.874,1,1,-0.000,0.000,-0.932,0,1.000,0,0,0.2490,-0.0046,0.0551
